Date,Link,Message
2021-11-01 17:33:10,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6860986649325645824,Thanks Bhai ..👍
2021-11-01 17:03:14,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6859330876497559553,It's a Mix of Bag!...
2021-10-30 09:53:45,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6860062145728561152,This kind of Attitude never helps in IT world....need to be polite and responsible. 🤝
2021-10-30 02:07:51,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6859363613338062849,Instead of reaction..they need to know employer intention...of doing it...and learn from it.    🤝
2021-10-30 01:46:47,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6859854533473005568,Why not MANGA...
2021-10-29 04:36:46,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6859702633276469248,Good luck....Ajith Sasidharan ...🤝
2021-10-29 02:44:05,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6858693230939168768,Binoth Shahi joy dev
2021-10-27 07:55:44,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6859006895940780032,10 k per month here ...
2021-10-23 01:39:16,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6857329850760486912,Data engineer sometimes devops guy as well
Data engineer sometimes data modeller as also
2021-10-22 05:32:27,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6856972769997938688,++support
2021-10-21 04:33:32,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6856801034560528384,Seniority-ego collide together.
2021-10-20 02:38:36,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6856173293804806144,#corebranches
2021-10-17 11:12:46,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6855372212220899328,Bank details ...plz....Ravishanker Muniasamy
2021-10-17 01:32:44,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6855098523348717568,Canteen Bhayia
2021-10-16 15:06:31,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6855150932762640384,Docker: Stop fighting....
2021-10-15 18:14:55,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A25827-6854798389155127296,Yeah it's really helpful for pyspark setup as well...
2021-10-14 02:39:06,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6854065770360659968,joy dev
2021-10-07 04:00:28,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A2013423-6851704637104435200,How it can be accurate when there is no training...and testing.  On dataset......?
2021-09-30 11:35:11,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6849287596380590080,Vinu Chakravarthy
2021-09-24 17:39:55,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6847165533415079937,Thank you Atanu Das
2021-09-24 16:55:55,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6847165533415079937,Thanks Arushi Singh 🙂
2021-09-24 14:43:11,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6847165533415079937,Thanks guruji...😀
2021-09-24 14:06:48,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6847165533415079937,Thanks ANNA DAVID 
2021-09-22 12:39:31,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6846403147922055168,Firebolt 🔥 on the way....
2021-09-18 18:48:33,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6843033603186679808,It's also used for etl
2021-09-18 02:56:34,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6843782809895673856,Accenture
2021-09-14 01:33:00,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6843303153417420800,Congratulations...Bhai...
2021-09-10 17:31:29,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6842056126234685441,Bhadi ho....Bhai..
2021-09-09 10:44:30,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6841630207233814528,People who said yes...may be higher management ...fingers cross..
2021-09-03 12:20:47,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6839443448878264321,Binoth Shahi  great opportunity
2021-08-30 02:06:34,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6837787376367095808,Satya Siva Krishna better reach
2021-08-20 02:23:43,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6834148557914824704,Sagar Prajapati bro he just mentioned about your comment in all the different posts you make . Peace 🤝
2021-08-20 00:56:28,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6834092218471591936,Trees can handle continuous datasets as well...
2021-08-19 17:30:55,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6834149254500499456,Finally !....❤️
2021-08-18 16:33:44,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6833699974547689472,"Hi Sagar Prajapati , point is that ..when people get some things which they have never touched....will get happiness sometimes when they showcase it....life is not same for everyone...🙂...peace 🤝"
2021-08-11 17:43:01,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6831148476680814592,Congtraz....but the date is shown 23rd August 2021...how is it possible...correct me if any...??
2021-08-03 18:10:17,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6828327182457200640,sairamdgr8@gmail.com
2021-07-21 17:29:52,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6823187934708154368,May be a technical glitch...
2021-07-12 16:46:06,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6819947231727239168,Agree...
2021-07-12 16:42:24,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6820304386137427969,Congtraz...Anna...
2021-06-28 01:20:29,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A7403611-6814928005748674560,This is rolling sum example
2021-06-20 02:25:01,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6809682232182145024,Binoth Shahi
2021-06-20 02:08:32,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6810766212507693056,Try Nosql DB ..as it may help you play around structured and instructed data.. see some  analytical functions won't work in mysql
2021-06-10 16:42:10,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6808634462260342784,It's a vis a vis contest...
2021-06-08 00:15:36,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6807715914717401088,Pungaraja Thangavel  any leads here ...may help your findings🙏
2021-06-02 05:32:33,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6803714816490913792,For executive MBA's no placement opportunities
2021-05-29 10:34:04,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6804271665674039296,They are just doing it for free promotions...
2021-05-28 15:08:30,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6803586763358056448,It's trending....
2021-05-24 07:33:33,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6802428187252023296,Yeah its similar to pyspark functionality.. we leverage those apis
2021-05-19 17:03:28,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6800247219950899200,Vignesh K V
2021-05-15 02:48:05,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6798904337419579392,PRAMOD AGRAWAL
2021-05-05 19:56:33,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6795311575621234688,#supportpradeeppoonia
2021-04-30 17:55:00,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6793721212003594240,Soumika Bhattacharjee
2021-04-27 12:49:07,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6792683374327693312,Thanks Pramod glad u found interesting...
2021-04-27 08:45:41,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6792683374327693312,Thanks Joy...glad you liked it...
2021-04-16 02:37:19,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6788333239481184257,Soumika Bhattacharjee
2021-04-14 19:22:44,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6783359833132281856,Dm
2021-04-14 08:51:03,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6788013555049410561,Vignesh K V udeesh sharma
2021-04-10 12:28:12,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6786603787302813696,Pardeep Gorla  Systems will be  backed...with big shots all over the world
2021-04-07 07:40:44,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6785460852431630337,#supportpradeeppoonia
2021-03-24 02:50:25,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6780177174122033152,Satadru Mukherjee  My question is...why can't k-means can solve it
2021-03-23 16:58:30,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6780092593087885312,Datascience??
2021-03-23 07:38:27,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6779774637074202626,Soumika Bhattacharjee
2021-03-23 00:37:20,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6779726400032260096,1
2021-03-23 00:31:12,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6779793555184611328,PRAMOD AGRAWAL
2021-03-19 03:18:39,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6778283750154498049,#supportpradeeppoonia
2021-03-18 05:01:09,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6777814464071770112,Thanks for sharing...
2021-03-16 23:04:53,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6777597941197664257,PRAMOD AGRAWAL
2021-03-16 13:01:35,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6777473665761075200,Harsh Sharma
2021-03-16 12:57:56,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6777133707598815232,Interested
2021-03-16 12:56:38,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6777133707598815232,Dm
2021-03-15 05:46:40,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6777097355431956480,Congrats Uday
2021-03-14 02:21:20,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6769515867232313344,joy dev thanks Joy....
2021-03-12 13:12:02,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6776100433560768512,Congrats Ravi Kant
2021-03-11 13:06:43,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6775253088774197256,Congrats Nagarjuna
2021-03-11 08:14:59,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6775253191920517120,Congrats Sree
2021-03-10 14:46:16,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6769515867232313344,Thanks shravan...
2021-03-10 14:45:33,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6773079657454546947,Happy work-iversary!
2021-03-10 06:02:09,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6774930334044737536,#supportpradeeppoonia
2021-03-10 06:00:57,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6774933340039589888,Congrats Elayaraja
2021-03-06 07:27:30,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6773790075445633024,PRAMOD AGRAWAL
2021-03-06 03:37:23,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6773636917784408064,PRAMOD AGRAWAL
2021-03-06 03:36:35,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6773460846199865344,PRAMOD AGRAWAL  we need to discuss...
2021-03-03 15:53:31,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6772844560335847424,Luv Gupta inspiration...
2021-03-03 12:16:19,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6772844560335847424,Congrats again....sirji...
2021-03-03 00:23:18,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6772037062800609280,Congrats Abhishek
2021-03-02 15:34:55,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6772528056428048384,Rahul Esikala
2021-03-02 15:01:16,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6772529247153217536,Congrats lav
2021-03-02 15:00:56,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6772409355447926785,Cheshtha Thakur🤝
2021-03-02 13:26:27,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6772481666402324480,Vignesh K V
2021-03-02 11:00:25,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6772409355447926785,Congo.  ✌️
2021-03-02 00:18:35,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6770612255856869377,PRAMOD AGRAWAL
2021-03-02 00:18:19,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6771844851521720320,PRAMOD AGRAWAL
2021-03-02 00:13:01,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6772110665512431616,PRAMOD AGRAWAL
2021-03-01 17:25:58,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6772138884731027456,PRAMOD AGRAWAL 
2021-03-01 17:22:23,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6772050711388712960,PRAMOD AGRAWAL 
2021-03-01 05:59:30,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6769515867232313344,Thanks Fahad
2021-02-28 08:17:29,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6771174438433124352,Congrats Kishore Kumar
2021-02-27 14:09:40,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6771332095647236096,By the way he changed his name as well ... #linkedinfamily  be #caution ⚠ 
2021-02-27 14:05:17,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6771392425010196480,PRAMOD AGRAWAL

2021-02-26 10:59:43,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6770946169490169858,PRAMOD AGRAWAL
2021-02-26 10:58:39,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6769515867232313344,Thanks Avinash...
2021-02-26 10:58:00,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6764138324413169664,Thanks Avinash....
2021-02-26 07:48:24,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6770958688778907648,Harsh Sharma
2021-02-26 07:44:47,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6770964530676817920,PRAMOD AGRAWAL 
2021-02-25 16:40:33,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6770390546201632768,PRAMOD AGRAWAL
2021-02-25 15:35:18,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6769116722185166848,PRAMOD AGRAWAL
2021-02-25 15:33:40,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6770658366835499008,PRAMOD AGRAWAL
2021-02-25 06:37:10,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6770292472452141056,PRAMOD AGRAWAL
2021-02-25 03:43:32,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6767644025999638532,Congrats Rahul
2021-02-25 03:06:41,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6770537086580854784,Congrats sirji...
2021-02-24 16:49:12,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6770283107443638272,PRAMOD AGRAWAL
2021-02-24 11:37:58,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6770282053696069632,PRAMOD AGRAWAL
2021-02-23 15:55:39,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6769863994283958272,PRAMOD AGRAWAL
2021-02-22 12:15:46,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6768502541706690560,PRAMOD AGRAWAL
2021-02-22 12:15:16,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6769515867232313344,Thanks Pramod ...
2021-02-22 09:06:27,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6769515867232313344,Thank you
2021-02-22 08:34:46,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6769515867232313344,Thanks sirji. .
2021-02-20 07:48:58,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6767011593160060928,PRAMOD AGRAWAL
2021-02-20 06:19:46,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6768430093493772288,Sujeet Kumar Maddhesiya 
2021-02-11 08:31:50,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6764899973004951552,#supportpradeeppoonia
2021-02-08 13:03:56,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6764451338974842880,Aruun Raju helping hands🤝
2021-02-08 13:01:51,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6764444534001741824,#supportpradeeppoonia
2021-02-08 12:59:57,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6764451338974842880,PRAMOD AGRAWAL
2021-02-05 10:35:37,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6763133534950432768,PRAMOD AGRAWAL
2021-02-04 15:16:12,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6762403674808451072,PRAMOD AGRAWAL
2021-02-04 15:15:21,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6762403674808451072,Sujeet Kumar Maddhesiya
2021-02-04 07:33:05,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6761841697312792576,Congrats Vignesh
2021-02-02 02:06:36,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6761884544296738816,Relatable....🤣
2021-02-02 01:38:04,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6761902927574638593,PRAMOD AGRAWAL
2021-01-30 18:03:31,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6761296058384478208,Pradeep Poonia
2021-01-28 16:49:56,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6760104559076552704,This is BigData 🤣🤣
2021-01-25 18:19:02,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6759378628166897665,Congrats Komal
2021-01-24 14:26:53,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6756659646288723968,Pradnya Narkar🤟
2021-01-24 10:39:58,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6756659646288723968,"In the mail....they did wrong in spelling...."" Thanks""..... anyone noticed??"
2021-01-22 09:07:47,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6756996695193739264,PRAMOD AGRAWAL
2021-01-21 05:13:08,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6757257307618385920,Congrats Murtaza....
2021-01-20 16:46:44,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6757647401500102656,Congrats sirji
2021-01-20 06:44:46,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A131724-6757314480151044096,Rahul Esikala
2021-01-17 03:50:39,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6755792986203852800,ARJUN NAIK
2021-01-16 12:37:36,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6755792986203852800,Great opportunity...
2021-01-11 18:00:47,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6754364699539832832,Mikkee Kumar
2021-01-07 13:18:56,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6752193981842620416,Yasoda Krishna Kuppili
2021-01-06 06:11:58,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6752463028626702336,Good info ...👍
2021-01-05 01:55:59,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6751870911126781952,Great opportunity....
2021-01-04 03:05:16,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6751457032064376832,I support Pradeep Poonia
2021-01-03 01:39:46,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6751169574856609792,Done☑️
2020-12-31 04:22:55,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6750247039814238208,Congrats sirji....
2020-12-24 01:44:00,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6747540098671292417,May be spark with koalas...can replace mostly pandas...with extra power...
2020-12-22 22:05:46,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6747224418096955392,mam u look like a joker
2020-12-20 03:31:01,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6745514707978874880,Money to the government is opportunitisc....
2020-12-19 13:56:54,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6746035330270535680,E
2020-12-19 13:54:33,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6746032794008453120,E
2020-12-19 13:53:05,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6746032219539800064,E
2020-12-19 05:23:55,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6744308268509777921,Link is deprecated
2020-12-19 04:58:05,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6745692483428200448,JustEnough Spark👍
2020-12-19 03:56:24,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6745692483428200448,E
2020-12-17 16:22:44,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6745332968203649024,True ...actions come under wide transformations
2020-12-16 13:51:45,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6744942448461660160,1
2020-12-16 01:51:45,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6744240627195641857,There are other search engines to search..😂
2020-12-16 01:38:47,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6744601413416038400,C
2020-12-16 01:35:46,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6739791221360775168,Soumika Bhattacharjee
2020-12-16 01:32:47,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6744289302160773120,B
2020-12-16 01:29:27,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6744288003264516096,C
2020-12-14 13:14:29,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6744231905996226561,3
2020-12-12 17:24:23,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6743559868730503168,A 
2020-12-12 14:42:40,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6712765382568091648,👍
2020-12-12 07:45:12,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6715540589095464960,Thanks for noticing....
2020-12-12 07:44:13,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6704437365433344000,👍
2020-12-09 12:55:22,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6740475425601929218,Congrats sirji
2020-12-07 13:55:02,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6741652557237768192,Physical fitness .😀
2020-11-28 02:22:10,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6738180059103854592,Irony is that they gave ball to ball match for old game....😂
2020-11-27 12:52:31,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6737958867411582976,C
2020-11-27 12:45:19,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6738013067369594880,Congrats Ashu
2020-11-26 09:11:37,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6737598952302084096,C
2020-11-25 12:02:34,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6737233308637388800,C
2020-11-22 08:36:02,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6734793413776019456,Who knows python creator..can create COBRA..too..
2020-11-21 01:21:54,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6734087355222769664,Harsh Sharma Mohit Kumar ....
2020-11-20 17:14:00,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6735478547441364993,Soumika Bhattacharjee
2020-11-17 12:19:30,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6734407023674318848,Quick reach...
2020-11-17 04:44:04,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6731512894057443328,Abhishek Choudhary  how about koalas library....?can you please explain?
2020-11-15 16:45:55,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6733732671907782656,Samsung Electronics Honor Redmi Xiaomi OPPO Recrutement Motorola Solutions LG Electronics ASUS Business & Education vivo Bangladesh Users & Employee Community #thinktwice...let's create a hashtag....
2020-11-08 11:11:18,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6730357872691040256,20000 cr investment...
2020-11-07 11:51:27,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6728141850118520832,Azarudeen S  can u send ur mail I'd?
2020-11-07 01:19:29,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6728141850118520832,Congratulations!
2020-11-06 17:55:59,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6730533921332834304,Wider reach...
2020-11-05 23:58:12,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6728716524846235649,Vinod Kawathia can you connect with me...because I'm out of  connections...
2020-11-05 14:21:52,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6729741805492994048,Harsh Sharma Mohit Kumar
2020-11-04 13:03:23,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6729714365773205504,Congrats..
2020-11-04 00:33:07,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6728716524846235649,Interested
2020-11-03 12:30:56,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6728886461283880960,D
2020-11-03 11:24:39,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6729249261445287936,C
2020-11-03 08:41:53,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6729261275655790592,Harsh Sharma Mohit Kumar
2020-11-03 07:13:43,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6729253397029023745,Don't it leads to overfitting....?? just a doubt...
2020-11-02 13:37:52,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6729011084361109504,"You can use regex,multiple list speciification"
2020-11-02 04:53:32,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6728656778751561728,Harsh Sharma Mohit Kumar
2020-11-01 07:50:23,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6727824075558809600,Interested
2020-11-01 07:35:54,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6725359165776158720,B
2020-11-01 07:34:59,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6728306449442762752,It's every retailers.. ...story...
2020-10-30 17:18:25,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6727780737233276928,Harsh Sharma Mohit Kumar
2020-10-27 16:10:05,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6726885620452528128,yo yo...we want senario based questions
2020-10-26 18:06:19,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6724655882484944896,+
2020-10-25 00:35:41,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6725614607274192896,Harsh Sharma Mohit Kumar
2020-10-21 09:04:25,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6724570611554885632,Interested
2020-10-20 06:33:02,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6719212808162086913,Divyank Khatri please check inbox
2020-10-20 06:24:10,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6719212808162086913,Divyank Khatri 3.3 pan India
2020-10-20 03:51:40,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6719212808162086913,Interested in AWS and Big data
2020-10-20 00:31:57,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6722218286584594432,Interested BigData+AWS
